"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2.33320159519232,1.49140580853179,-0.312706552604826,1.03246999414341,-0.396190326180216,-0.162955275981971,0.357278238280235,-1.40810489420947,-0.812009764891118,1.0588173199155
-0.898031563565807,1.87416578948858,-0.161081927201707,1.36100175268276,3.37341377957689,3.51382655845277,2.00397706750549,0.302393482158405,0.475402123191233,1.18023616495987
2.17548236236524,0.522483953878292,0.540246291613386,2.67856003311552,1.18322582968602,2.35108636170559,0.123663268907639,-0.134778644644302,-0.385315791681304,0.232224732004506
1.02031424099844,2.59866002837238,3.00358635052421,3.49417666405008,1.44152507030709,0.552658387258068,0.743227577611409,-0.651651373943393,2.448135646028,0.852086134846142
0.144127474852137,0.514264876055927,0.85985933892278,-1.09413936671511,-0.616836014705811,1.39191515111595,-0.861421332149742,-1.97669429459401,1.08107808567935,1.05669868764241
2.5384096947848,0.467870933346606,4.57702478063954,2.89267499899363,2.28364134925872,3.00521994370701,2.81799997799767,2.59498687226323,1.64122106264797,3.19899436543251
2.22080117599742,3.46440469539186,1.83212939002169,1.86581676428784,1.85625428866438,1.80634790364532,0.794037262701311,1.28547479839503,2.51220618252087,2.65857666220712
1.77681893887813,1.9424342144979,3.1666602903635,2.23671054580935,1.48148316144529,2.7367015327045,1.19179153999079,1.06620955421584,2.03414189705318,3.11986152749787
2.46730725204546,1.68633455542583,1.78827404316634,2.84055386455559,2.20529749292803,1.17640929075072,2.3936440382859,0.834838947992131,3.17451029001901,3.69074624991978
2.26642339955183,2.40332822576607,-0.359341287018924,1.50688029939106,1.3834528535694,1.76169877473226,1.40963504632737,0.196776798310155,2.01672743225742,1.01993514118146
1.1014277181425,2.6030657101849,2.24167516105759,1.57787372481829,0.688454962444512,3.01592791359812,3.37438216617356,1.66563077616396,1.22174382996126,2.99225615859841
2.20229734308955,1.01239114291999,1.29735561697629,0.323387308032968,1.35007518096226,2.94180506008598,3.487231991544,3.13831277730058,2.0258852031934,4.61664944119148
3.23175514061182,-0.618296847553847,3.59999882414274,2.93797051032359,3.39268661027739,2.95206689631421,1.20749223621816,-0.00476963772820893,2.86849714810885,3.57972389073366
0.735470895843145,0.66415124144801,3.23238119282659,-0.616086666658183,-0.31355035861089,0.355578578074945,-0.103505411807576,-0.706388492165354,0.051619190078209,1.55205473893121
