epoch,loss
0,63.3624
1,36.1284
2,25.8389
3,23.2320
4,22.3873
5,21.9816
6,21.6677
7,21.4835
8,21.3688
9,21.2393
10,21.1874
11,21.1343
12,21.0955
13,20.9882
14,20.9202
15,20.8633
16,20.8054
17,20.7242
18,20.6780
19,20.6139
20,20.5763
21,20.5168
22,20.5208
23,20.4485
24,20.4141
25,20.4077
26,20.4209
27,20.3745
28,20.3841
29,20.3492
30,20.3413
31,20.3189
32,20.3307
33,20.3108
34,20.3147
35,20.2709
36,20.2927
37,20.2790
38,20.2788
39,20.2788
40,20.2540
41,20.2337
42,20.2403
43,20.2383
44,20.2321
45,20.2347
46,20.2438
47,20.2230
48,20.2245
49,20.2123
50,20.2537
51,20.1993
52,20.1777
53,20.2107
54,20.1870
55,20.1811
56,20.1738
57,20.1725
58,20.1570
59,20.1719
60,20.1722
61,20.1459
62,20.1773
63,20.1687
64,20.1592
65,20.1679
66,20.1798
67,20.1590
68,20.1468
69,20.1669
70,20.1604
71,20.1479
72,20.1590
73,20.1356
74,20.1270
75,20.1417
76,20.1399
77,20.1385
78,20.1344
79,20.1498
80,20.1404
81,20.1514
82,20.1171
83,20.1289
84,20.1193
85,20.1033
86,20.1355
87,20.1123
88,20.1297
89,20.1155
90,20.1369
91,20.1079
92,20.1104
93,20.1009
94,20.1011
95,20.1083
96,20.0990
97,20.1103
98,20.0984
99,20.1029
100,20.0965
101,20.1210
102,20.1082
103,20.1013
104,20.1127
105,20.1096
106,20.0854
107,20.1126
108,20.0858
109,20.0930
110,20.0813
111,20.0817
112,20.1041
113,20.0717
114,20.0663
115,20.0885
116,20.0838
117,20.0990
118,20.1109
119,20.0683
120,20.1024
121,20.0701
122,20.0536
123,20.1097
124,20.0965
125,20.0847
126,20.0629
127,20.0725
128,20.0845
129,20.0773
130,20.0654
131,20.0920
132,20.0753
133,20.0642
134,20.0534
135,20.0690
136,20.0635
137,20.0454
138,20.0632
139,20.0804
140,20.0672
141,20.0814
142,20.0720
143,20.0778
144,20.0536
145,20.0720
146,20.0867
147,20.0604
148,20.0345
149,20.0430
150,20.0468
151,20.0573
152,20.0522
153,20.0690
154,20.0514
155,20.0844
156,20.0504
157,20.0322
158,20.0409
159,20.0496
160,20.0472
161,20.0565
162,20.0603
163,20.0434
164,20.0334
165,20.0406
166,20.0449
167,20.0356
168,20.0445
169,20.0450
170,20.0531
171,20.0516
172,20.0578
173,20.0502
174,20.0330
175,20.0395
176,20.0355
177,20.0603
178,20.0342
179,20.0633
180,20.0351
181,20.0179
182,20.0403
183,20.0409
184,20.0489
185,20.0314
186,20.0316
187,20.0435
188,20.0468
189,20.0314
190,20.0542
191,20.0436
192,20.0354
193,20.0199
194,20.0257
195,20.0312
196,20.0470
197,20.0350
198,20.0442
199,20.0484
200,20.0443
201,20.0211
202,20.0462
203,20.0336
204,20.0306
205,20.0283
206,20.0308
207,20.0229
208,20.0245
209,20.0507
210,20.0269
211,20.0402
212,20.0436
213,20.0289
214,20.0325
215,20.0356
216,20.0081
217,20.0138
218,20.0275
219,20.0237
220,20.0291
221,20.0160
222,20.0277
223,20.0185
224,20.0068
225,20.0120
226,20.0227
227,20.0412
228,20.0140
229,20.0314
230,20.0197
231,20.0200
232,20.0101
233,20.0237
234,20.0210
235,20.0112
236,20.0329
237,20.0052
238,20.0167
239,20.0289
240,20.0100
241,20.0138
242,20.0070
243,20.0113
244,20.0121
245,20.0102
246,20.0298
247,20.0156
248,20.0018
249,20.0040
250,20.0212
251,20.0215
252,20.0102
253,20.0093
254,20.0142
255,20.0072
256,20.0000
257,20.0019
258,20.0052
259,20.0299
260,20.0174
261,20.0098
262,20.0137
263,20.0013
264,20.0151
265,19.9975
266,20.0307
267,20.0153
268,20.0000
269,20.0121
270,19.9953
271,20.0078
272,20.0128
273,20.0005
274,20.0131
275,20.0109
276,20.0286
277,20.0093
278,20.0108
279,19.9916
280,19.9941
281,20.0121
282,20.0068
283,20.0003
284,20.0093
285,20.0038
286,20.0044
287,20.0005
288,19.9928
289,20.0082
290,20.0131
291,20.0192
292,20.0109
293,20.0089
294,20.0133
295,20.0021
296,19.9880
297,19.9972
298,20.0066
299,20.0011
300,19.9820
301,20.0073
302,20.0121
303,20.0107
304,20.0115
305,20.0103
306,20.0087
307,20.0076
308,20.0011
309,20.0019
310,20.0197
311,20.0149
312,20.0057
313,19.9931
314,20.0004
315,19.9968
316,20.0072
317,19.9859
318,19.9884
319,19.9937
320,19.9850
321,19.9975
322,19.9968
323,20.0111
324,20.0090
325,19.9980
326,20.0090
327,19.9969
328,20.0058
329,19.9891
330,19.9948
331,19.9863
332,20.0037
333,19.9776
334,19.9899
335,19.9973
336,19.9863
337,20.0228
338,20.0154
339,19.9755
340,19.9990
341,19.9764
342,19.9843
343,19.9990
344,19.9951
345,19.9881
346,19.9923
347,19.9845
348,19.9781
349,20.0071
350,19.9823
351,20.0060
352,20.0128
353,19.9834
354,19.9836
355,19.9908
356,19.9978
357,20.0092
358,20.0014
359,20.0023
360,19.9926
361,19.9975
362,19.9853
363,19.9882
364,19.9921
365,19.9912
366,19.9893
367,19.9907
368,19.9957
369,19.9939
370,19.9869
371,19.9767
372,19.9941
373,19.9935
374,19.9739
375,19.9853
376,19.9980
377,19.9776
378,19.9955
379,19.9742
380,20.0065
381,19.9859
382,19.9792
383,19.9840
384,20.0028
385,20.0116
386,19.9903
387,19.9865
388,19.9813
389,19.9796
390,19.9931
391,19.9840
392,19.9968
393,19.9884
394,19.9835
395,19.9711
396,19.9872
397,19.9745
398,19.9917
399,19.9855
400,19.9927
401,19.9870
402,19.9882
403,20.0013
404,19.9853
405,20.0002
406,19.9832
407,19.9759
408,19.9748
409,19.9972
410,19.9875
411,19.9848
