epoch,loss
0,368.5847
1,327.3803
2,284.8924
3,260.5020
4,251.6835
5,248.7293
6,247.4720
7,246.4076
8,245.5367
9,244.8253
10,244.1528
11,243.1914
12,242.4298
13,241.7311
14,241.1084
15,240.5611
16,240.1295
17,239.8287
18,239.5911
19,239.4196
20,239.3026
21,239.1983
22,239.0674
23,238.9652
24,238.8807
25,238.8543
26,238.8063
27,238.7504
28,238.7024
29,238.6530
30,238.6276
31,238.5974
32,238.5667
33,238.5419
34,238.5330
35,238.4838
36,238.4595
37,238.4571
38,238.4290
39,238.4043
40,238.3685
41,238.3738
42,238.3545
43,238.3434
44,238.3132
45,238.3216
46,238.2977
47,238.2885
48,238.2712
49,238.2873
50,238.2669
51,238.2538
52,238.2237
53,238.2139
54,238.2099
55,238.2178
56,238.1943
57,238.1991
58,238.1836
59,238.1704
60,238.1673
61,238.1701
62,238.1408
63,238.1476
64,238.1215
65,238.1247
66,238.1242
67,238.1083
68,238.1007
69,238.1028
70,238.0903
71,238.0792
72,238.0723
73,238.0783
74,238.0647
75,238.0736
76,238.0464
77,238.0393
78,238.0375
79,238.0150
80,238.0214
81,238.0220
82,238.0203
83,238.0279
84,238.0123
85,237.9878
86,237.9802
87,237.9926
88,237.9805
89,237.9663
90,237.9738
91,237.9600
92,237.9671
93,237.9497
94,237.9550
95,237.9362
96,237.9401
97,237.9401
98,237.9253
99,237.9205
100,237.9146
101,237.9069
102,237.8908
103,237.8998
104,237.8961
105,237.8894
106,237.8907
107,237.8787
108,237.8909
109,237.8783
110,237.8771
111,237.8854
112,237.8702
113,237.8666
114,237.8691
115,237.8608
116,237.8456
117,237.8426
118,237.8444
119,237.8416
120,237.8335
121,237.8378
122,237.8345
123,237.8193
124,237.8079
125,237.8107
126,237.8091
127,237.8022
128,237.8037
129,237.7945
130,237.7982
131,237.7958
132,237.7832
133,237.7855
134,237.7719
135,237.8021
136,237.7784
137,237.7758
138,237.7710
139,237.7650
140,237.7543
141,237.7687
142,237.7636
143,237.7537
144,237.7569
145,237.7467
146,237.7400
147,237.7454
148,237.7422
149,237.7254
150,237.7345
151,237.7312
152,237.7180
153,237.7166
154,237.7337
155,237.7149
156,237.7124
157,237.7122
158,237.7168
159,237.7087
160,237.7130
161,237.6933
162,237.7048
163,237.6863
164,237.6859
165,237.6697
166,237.6783
167,237.6748
168,237.6861
169,237.6822
170,237.6751
171,237.6639
172,237.6658
173,237.6660
174,237.6624
175,237.6663
176,237.6541
177,237.6526
178,237.6492
179,237.6481
180,237.6501
181,237.6241
182,237.6423
183,237.6279
184,237.6320
185,237.6387
186,237.6138
187,237.6189
188,237.6242
189,237.6273
190,237.6163
191,237.6121
192,237.6092
193,237.6159
194,237.6070
195,237.6130
196,237.6044
197,237.6131
198,237.5976
199,237.6000
200,237.5990
201,237.5978
202,237.5898
203,237.5948
204,237.5904
205,237.5885
206,237.5833
207,237.5822
208,237.5718
209,237.5885
210,237.5830
211,237.5786
212,237.5713
213,237.5738
214,237.5684
215,237.5642
216,237.5696
217,237.5682
218,237.5692
219,237.5619
220,237.5685
221,237.5545
222,237.5671
223,237.5575
224,237.5526
225,237.5533
226,237.5491
227,237.5519
228,237.5505
229,237.5506
230,237.5560
231,237.5527
232,237.5485
233,237.5317
234,237.5377
235,237.5355
236,237.5350
237,237.5320
238,237.5324
239,237.5346
240,237.5366
241,237.5291
242,237.5310
243,237.5136
244,237.5239
245,237.5189
246,237.5254
247,237.5356
248,237.5148
249,237.5151
250,237.5231
251,237.5080
252,237.5130
253,237.5072
254,237.5101
255,237.4996
256,237.4993
257,237.5098
258,237.5016
259,237.5022
260,237.4976
261,237.5014
262,237.5015
263,237.4963
264,237.4857
265,237.4926
266,237.4906
267,237.4881
268,237.4844
269,237.4798
270,237.4918
271,237.4723
272,237.4814
273,237.4714
274,237.4693
275,237.4685
276,237.4797
277,237.4744
278,237.4759
279,237.4727
280,237.4643
281,237.4735
282,237.4613
283,237.4621
284,237.4627
285,237.4566
286,237.4664
287,237.4576
288,237.4432
289,237.4616
290,237.4519
291,237.4408
292,237.4518
293,237.4354
294,237.4496
295,237.4404
296,237.4500
297,237.4365
298,237.4368
299,237.4275
300,237.4305
301,237.4264
302,237.4206
303,237.4308
304,237.4234
305,237.4246
306,237.4249
307,237.4174
308,237.4186
309,237.4196
310,237.4221
311,237.4260
312,237.4080
313,237.4181
314,237.4034
315,237.4117
316,237.4081
317,237.4079
318,237.4068
319,237.3985
320,237.4031
321,237.3984
322,237.4034
323,237.3991
324,237.3956
325,237.3987
326,237.3948
327,237.4021
328,237.3966
329,237.3912
330,237.3891
331,237.3870
332,237.3794
333,237.3784
334,237.3828
335,237.3758
336,237.3794
337,237.3815
338,237.3877
339,237.3714
340,237.3749
341,237.3674
342,237.3705
343,237.3680
344,237.3768
345,237.3682
346,237.3694
347,237.3574
348,237.3721
349,237.3608
350,237.3581
351,237.3470
352,237.3603
353,237.3587
354,237.3563
355,237.3569
356,237.3591
357,237.3676
358,237.3465
359,237.3549
360,237.3502
361,237.3483
362,237.3475
363,237.3500
364,237.3505
365,237.3439
366,237.3486
367,237.3460
368,237.3375
369,237.3331
370,237.3348
371,237.3404
372,237.3292
373,237.3426
374,237.3400
375,237.3375
376,237.3366
377,237.3401
378,237.3312
379,237.3295
380,237.3223
381,237.3268
382,237.3340
383,237.3251
384,237.3264
385,237.3359
386,237.3302
387,237.3326
388,237.3234
389,237.3170
390,237.3194
391,237.3164
392,237.3156
393,237.3171
394,237.3217
395,237.3212
396,237.3166
397,237.3182
398,237.3148
399,237.3108
400,237.3218
401,237.3028
402,237.3086
403,237.2977
404,237.3093
405,237.3135
406,237.3138
407,237.3030
408,237.3059
409,237.3184
410,237.3019
411,237.3118
412,237.2981
413,237.3038
414,237.3066
415,237.2935
416,237.3042
417,237.2986
418,237.2991
419,237.3046
420,237.2957
421,237.2939
422,237.2936
423,237.2984
424,237.2970
425,237.2997
426,237.3065
427,237.2911
428,237.2954
429,237.2763
430,237.2890
431,237.2935
432,237.2999
433,237.2937
434,237.2905
435,237.2804
436,237.2851
437,237.2877
438,237.2863
439,237.2868
440,237.2861
441,237.2820
442,237.2864
443,237.2798
444,237.2894
445,237.2827
446,237.2857
447,237.2866
448,237.2785
449,237.2782
450,237.2717
451,237.2725
452,237.2745
453,237.2781
454,237.2856
455,237.2720
456,237.2808
457,237.2792
458,237.2683
459,237.2785
460,237.2735
461,237.2697
462,237.2701
463,237.2685
464,237.2714
465,237.2696
466,237.2605
467,237.2645
468,237.2661
469,237.2642
470,237.2670
471,237.2671
472,237.2736
473,237.2743
474,237.2737
475,237.2620
476,237.2654
477,237.2643
478,237.2662
479,237.2714
480,237.2580
481,237.2596
482,237.2652
483,237.2682
484,237.2627
485,237.2658
486,237.2569
487,237.2595
488,237.2552
489,237.2664
490,237.2608
491,237.2551
492,237.2529
493,237.2609
494,237.2583
495,237.2590
496,237.2527
497,237.2617
498,237.2556
499,237.2596
500,237.2561
501,237.2563
502,237.2486
503,237.2476
504,237.2528
505,237.2614
506,237.2517
507,237.2531
508,237.2530
509,237.2482
510,237.2478
511,237.2497
512,237.2577
513,237.2449
514,237.2488
515,237.2467
516,237.2575
517,237.2536
518,237.2442
519,237.2555
520,237.2406
521,237.2489
522,237.2543
523,237.2485
524,237.2458
525,237.2532
526,237.2458
527,237.2399
528,237.2423
529,237.2347
530,237.2469
531,237.2340
532,237.2450
533,237.2450
534,237.2371
535,237.2454
536,237.2311
537,237.2410
538,237.2446
539,237.2435
540,237.2491
541,237.2421
542,237.2332
543,237.2431
544,237.2399
545,237.2406
546,237.2427
547,237.2438
548,237.2319
549,237.2374
550,237.2307
551,237.2379
552,237.2442
553,237.2348
554,237.2296
555,237.2291
556,237.2288
557,237.2376
558,237.2343
559,237.2326
560,237.2263
561,237.2390
562,237.2362
563,237.2350
564,237.2348
565,237.2289
566,237.2330
567,237.2388
568,237.2319
569,237.2296
570,237.2405
571,237.2277
572,237.2281
573,237.2323
574,237.2276
575,237.2304
576,237.2348
577,237.2301
578,237.2280
579,237.2311
580,237.2228
581,237.2386
582,237.2308
583,237.2355
584,237.2274
585,237.2323
586,237.2300
587,237.2310
588,237.2219
589,237.2237
590,237.2237
591,237.2267
592,237.2277
593,237.2222
594,237.2217
595,237.2233
596,237.2231
597,237.2230
598,237.2164
599,237.2156
600,237.2226
601,237.2285
602,237.2237
603,237.2182
604,237.2149
605,237.2244
606,237.2212
607,237.2310
608,237.2149
609,237.2151
610,237.2133
611,237.2189
612,237.2221
613,237.2145
614,237.2136
615,237.2260
616,237.2210
617,237.2308
618,237.2252
619,237.2124
620,237.2231
621,237.2223
622,237.2314
623,237.2236
624,237.2158
625,237.2190
626,237.2243
627,237.2173
628,237.2211
629,237.2139
630,237.2132
631,237.2127
632,237.2259
633,237.2181
634,237.2104
635,237.2233
636,237.2216
637,237.2169
638,237.2153
639,237.2146
640,237.2235
641,237.2189
642,237.2112
643,237.2186
644,237.2181
645,237.2187
646,237.2211
647,237.2112
648,237.2142
649,237.2178
650,237.2240
651,237.2172
652,237.2058
653,237.2108
654,237.2163
655,237.2124
656,237.2155
657,237.2185
658,237.2080
659,237.2102
660,237.2109
661,237.2166
662,237.2076
663,237.2055
664,237.2094
665,237.2128
666,237.2187
667,237.2181
668,237.2136
669,237.2123
670,237.2207
671,237.2186
672,237.2089
673,237.2057
674,237.2121
675,237.2050
676,237.2146
677,237.2076
678,237.2091
679,237.2133
680,237.2024
681,237.2112
682,237.2076
683,237.2034
684,237.2028
685,237.2078
686,237.2110
687,237.2064
688,237.2191
689,237.2021
690,237.2056
691,237.2118
692,237.2094
693,237.2137
694,237.2112
695,237.2018
696,237.2043
697,237.2072
698,237.2132
699,237.2099
