epoch,loss
0,37.7128
1,33.8291
2,30.8473
3,28.5008
4,26.5621
5,25.1805
6,24.0880
7,23.3656
8,22.8466
9,22.3752
10,21.9564
11,21.6612
12,21.3915
13,21.3002
14,21.0602
15,20.9290
16,20.8299
17,20.7084
18,20.6479
19,20.5359
20,20.4802
21,20.4274
22,20.3185
23,20.2826
24,20.2441
25,20.1963
26,20.1451
27,20.2016
28,20.1451
29,20.1088
30,20.0954
31,20.0742
32,20.0832
33,20.0543
34,20.0684
35,20.0573
36,20.0542
37,20.0378
38,20.0400
39,20.0373
40,20.0464
41,20.0226
42,20.0275
43,20.0416
44,20.0236
45,20.0237
46,20.0075
47,20.0281
48,20.0246
49,20.0274
50,20.0077
51,20.0418
52,20.0000
53,20.0081
54,20.0046
55,19.9946
56,20.0199
57,20.0136
58,20.0159
59,20.0158
60,19.9940
61,20.0002
62,20.0106
63,20.0061
64,19.9907
65,19.9861
66,19.9957
67,20.0039
68,19.9710
69,20.0123
70,19.9962
71,19.9946
72,19.9857
73,19.9895
74,19.9784
75,20.0114
76,20.0121
77,19.9691
78,19.9792
79,20.0176
80,19.9827
81,19.9845
82,19.9803
83,19.9825
84,19.9970
85,19.9756
86,19.9759
87,19.9888
88,19.9896
89,19.9661
90,19.9746
91,19.9596
92,19.9661
93,19.9475
94,19.9841
95,19.9875
96,19.9907
97,19.9765
98,19.9814
99,19.9934
100,19.9815
101,19.9785
102,19.9917
103,19.9597
104,19.9620
105,19.9677
106,19.9915
107,19.9557
108,19.9715
109,19.9361
110,19.9609
111,19.9837
112,19.9646
113,19.9505
114,19.9638
115,19.9583
116,19.9778
117,19.9751
118,19.9885
119,19.9616
120,19.9634
121,19.9575
122,19.9831
123,19.9595
124,19.9588
125,19.9874
126,19.9386
127,19.9557
128,19.9689
129,19.9705
130,19.9415
131,19.9688
132,19.9880
133,19.9800
134,19.9710
135,19.9685
136,19.9839
137,19.9678
138,19.9478
139,19.9544
140,19.9722
141,19.9426
142,19.9594
143,19.9664
144,19.9431
145,19.9529
146,19.9360
147,19.9480
148,19.9654
149,19.9677
150,19.9520
151,19.9279
152,19.9466
153,19.9579
154,19.9527
155,19.9415
156,19.9572
157,19.9563
158,19.9504
159,19.9717
160,19.9361
161,19.9570
162,19.9681
163,19.9674
164,19.9355
165,19.9486
166,19.9475
167,19.9595
168,19.9681
169,19.9396
170,19.9444
171,19.9416
172,19.9512
173,19.9745
174,19.9515
175,19.9505
176,19.9364
177,19.9296
178,19.9526
179,19.9421
180,19.9427
181,19.9474
182,19.9547
183,19.9319
184,19.9259
185,19.9561
186,19.9439
187,19.9470
188,19.9414
189,19.9629
190,19.9362
191,19.9543
192,19.9492
193,19.9628
194,19.9465
195,19.9609
196,19.9533
197,19.9442
198,19.9291
199,19.9635
200,19.9579
201,19.9617
202,19.9353
203,19.9496
204,19.9402
205,19.9415
206,19.9526
207,19.9372
208,19.9572
209,19.9725
210,19.9256
211,19.9165
212,19.9406
213,19.9287
214,19.9535
215,19.9511
216,19.9436
217,19.9417
218,19.9298
219,19.9460
220,19.9649
221,19.9196
222,19.9285
223,19.9093
224,19.9425
225,19.9265
226,19.9564
227,19.9432
228,19.9219
229,19.9839
230,19.9520
231,19.9438
232,19.9368
233,19.9251
234,19.9287
235,19.9475
236,19.9400
237,19.9441
238,19.9334
239,19.9230
240,19.9426
241,19.9263
242,19.9569
243,19.8979
244,19.9304
245,19.9364
246,19.9390
247,19.9295
248,19.9275
249,19.9316
250,19.9168
251,19.9730
252,19.9594
253,19.9524
254,19.9532
255,19.9464
256,19.9455
257,19.9270
258,19.9240
259,19.9344
260,19.9528
261,19.9284
262,19.9617
263,19.9341
264,19.9229
265,19.9213
266,19.9229
267,19.9424
268,19.9178
269,19.9144
270,19.9267
271,19.9175
272,19.9357
273,19.9358
274,19.9493
275,19.9200
276,19.9360
277,19.9230
278,19.9333
279,19.9508
280,19.9072
281,19.9434
282,19.9360
283,19.9493
284,19.9256
285,19.9182
286,19.9332
287,19.9389
288,19.9163
289,19.9305
290,19.9223
291,19.9367
292,19.9245
293,19.9124
294,19.9222
295,19.9387
296,19.9345
297,19.9226
298,19.9335
299,19.9217
300,19.9313
301,19.9413
302,19.9410
303,19.9493
304,19.9141
305,19.9203
306,19.9320
307,19.9420
308,19.9304
309,19.9320
310,19.9173
311,19.9480
312,19.9323
313,19.9394
314,19.9253
315,19.8966
316,19.9480
317,19.9257
318,19.9175
319,19.9290
320,19.9162
321,19.9484
322,19.9585
323,19.9260
324,19.9356
325,19.9224
326,19.9136
327,19.9432
328,19.9372
329,19.9302
330,19.9294
331,19.9040
332,19.9221
333,19.9049
334,19.9392
335,19.9089
336,19.9224
337,19.9235
338,19.9457
339,19.9233
340,19.9248
341,19.9317
342,19.9204
343,19.9162
344,19.9380
345,19.9441
346,19.9418
347,19.9337
348,19.9322
349,19.9458
350,19.9301
351,19.9271
352,19.9231
353,19.9013
354,19.9381
355,19.9381
356,19.9281
357,19.9109
358,19.9247
359,19.9344
360,19.9406
361,19.9262
362,19.9087
363,19.9307
364,19.9269
365,19.9195
366,19.9360
367,19.9327
368,19.9133
369,19.9188
370,19.9320
371,19.9262
372,19.9348
373,19.9058
374,19.9103
375,19.9407
376,19.9133
377,19.9160
378,19.9542
379,19.9249
380,19.9206
381,19.9207
382,19.9060
383,19.9150
384,19.9269
385,19.9381
386,19.9344
387,19.9357
388,19.9327
389,19.9136
390,19.9185
391,19.9270
392,19.9166
393,19.9123
394,19.9137
395,19.9255
396,19.9223
397,19.9166
398,19.9416
399,19.9334
400,19.9268
401,19.9259
402,19.9243
403,19.9300
404,19.9476
405,19.9127
406,19.9314
407,19.9220
408,19.9387
409,19.9081
410,19.9430
411,19.9086
412,19.9286
413,19.9455
414,19.9339
415,19.9116
416,19.9112
417,19.9436
418,19.9232
419,19.9358
420,19.9254
421,19.9133
422,19.9379
423,19.9299
424,19.9205
425,19.9314
426,19.9184
427,19.9226
428,19.9314
429,19.9490
430,19.9195
431,19.9387
432,19.9218
433,19.9305
434,19.9244
435,19.9180
436,19.9154
437,19.9087
438,19.9272
439,19.9372
440,19.9354
441,19.9235
442,19.9132
443,19.9165
444,19.9466
445,19.9173
446,19.9371
447,19.9167
448,19.9433
449,19.9190
450,19.9134
451,19.9278
452,19.9158
453,19.9088
454,19.9280
455,19.9141
456,19.9129
457,19.9138
458,19.9231
459,19.9275
460,19.9145
461,19.9077
462,19.9177
463,19.9082
464,19.9256
465,19.9140
466,19.9355
467,19.9201
468,19.9245
469,19.9069
470,19.9336
471,19.9172
472,19.9211
473,19.9352
474,19.9438
475,19.8979
476,19.9027
477,19.9105
478,19.9375
479,19.9167
480,19.9326
481,19.9273
482,19.9199
483,19.9459
484,19.9152
485,19.9190
486,19.9210
487,19.9364
488,19.9168
489,19.9187
490,19.9147
491,19.9154
492,19.9013
493,19.9493
494,19.9178
495,19.9248
496,19.9110
497,19.9232
498,19.9107
499,19.9273
500,19.8790
501,19.9181
502,19.9246
503,19.9375
504,19.9236
505,19.9227
506,19.9100
507,19.9364
508,19.9246
509,19.9174
510,19.9117
511,19.9156
512,19.9206
513,19.9210
514,19.9220
515,19.9155
516,19.9358
517,19.9259
518,19.9224
519,19.9062
520,19.9182
521,19.9093
522,19.9182
523,19.9303
524,19.9200
525,19.9337
526,19.9292
527,19.9326
528,19.9332
529,19.9167
530,19.9372
531,19.9211
532,19.9261
533,19.9212
534,19.9265
535,19.9087
536,19.9462
537,19.9207
538,19.9198
539,19.9033
540,19.9323
541,19.9255
542,19.8941
543,19.9067
544,19.9300
545,19.9133
546,19.9145
547,19.9251
548,19.9027
549,19.9462
550,19.9340
551,19.9134
552,19.9046
553,19.9283
554,19.9131
555,19.9287
556,19.9278
557,19.9221
558,19.9394
559,19.9176
560,19.9266
561,19.9099
562,19.9011
563,19.9182
564,19.9239
565,19.9326
566,19.9056
567,19.9236
568,19.9300
569,19.9142
570,19.9149
571,19.9173
572,19.9185
573,19.9189
574,19.9116
575,19.9048
576,19.9172
577,19.9060
578,19.9135
579,19.9219
580,19.9104
581,19.9310
582,19.9253
583,19.9168
584,19.9255
585,19.9113
586,19.9144
587,19.9268
588,19.9230
589,19.9103
590,19.9404
591,19.9137
592,19.9400
593,19.9410
594,19.9488
595,19.9297
596,19.9199
597,19.8926
598,19.9187
599,19.9189
600,19.9161
601,19.9204
602,19.9233
603,19.9272
604,19.9204
605,19.9389
606,19.9246
607,19.9356
608,19.9375
609,19.9213
610,19.9491
611,19.9284
612,19.9245
613,19.9410
614,19.9203
615,19.9312
616,19.9043
617,19.9311
618,19.9198
619,19.9125
620,19.9148
621,19.9174
622,19.9107
623,19.9207
624,19.9323
625,19.9110
626,19.9064
627,19.9189
628,19.9209
629,19.9063
630,19.9370
631,19.9191
632,19.9226
633,19.9272
634,19.9097
635,19.9394
636,19.9419
637,19.9175
638,19.9111
639,19.9272
640,19.9084
641,19.9172
642,19.9289
643,19.9122
644,19.9177
645,19.9178
646,19.9313
647,19.9362
648,19.9331
649,19.9314
650,19.9060
651,19.9124
652,19.9020
653,19.9196
654,19.9152
655,19.9327
656,19.9235
657,19.8885
658,19.9096
659,19.9170
660,19.9323
661,19.9084
662,19.9259
663,19.9209
664,19.9231
665,19.9089
666,19.9086
667,19.9301
668,19.9331
669,19.9274
670,19.9247
671,19.9136
672,19.9035
673,19.9318
674,19.9300
675,19.9126
676,19.9114
677,19.9163
678,19.9249
679,19.9075
680,19.9187
681,19.9214
682,19.9208
683,19.9393
684,19.9222
685,19.9041
686,19.9174
687,19.9228
688,19.9141
689,19.9360
690,19.9178
691,19.9258
692,19.9263
