epoch,loss
0,334.8674
1,312.3830
2,292.0770
3,280.5532
4,276.0947
5,274.2667
6,273.5718
7,273.1858
8,272.9464
9,272.7249
10,272.5844
11,272.4183
12,272.2475
13,272.2321
14,272.1404
15,272.0525
16,272.0000
17,271.9198
18,271.8750
19,271.8212
20,271.7734
21,271.7330
22,271.7049
23,271.6113
24,271.5155
25,271.4770
26,271.4038
27,271.3255
28,271.2975
29,271.2287
30,271.1747
31,271.1437
32,271.1151
33,271.0971
34,271.0349
35,271.0060
36,270.9877
37,270.9760
38,270.9567
39,270.9494
40,270.9237
41,270.9355
42,270.9083
43,270.8879
44,270.8938
45,270.8799
46,270.8736
47,270.8544
48,270.8606
49,270.8461
50,270.8632
51,270.8349
52,270.8417
53,270.8351
54,270.8476
55,270.8227
56,270.8293
57,270.8261
58,270.8334
59,270.8203
60,270.8145
61,270.8213
62,270.8163
63,270.8166
64,270.8309
65,270.8123
66,270.8131
67,270.8152
68,270.8156
69,270.7989
70,270.8053
71,270.8047
72,270.8021
73,270.8026
74,270.8073
75,270.8090
76,270.7994
77,270.7898
78,270.7941
79,270.7827
80,270.7900
81,270.7939
82,270.7926
83,270.7991
84,270.7935
85,270.7878
86,270.7937
87,270.7895
88,270.7929
89,270.7828
90,270.7822
91,270.7863
92,270.7787
93,270.7817
94,270.7810
95,270.7889
96,270.7817
97,270.7767
98,270.7805
99,270.7722
100,270.7755
101,270.7752
102,270.7704
103,270.7712
104,270.7792
105,270.7605
106,270.7813
107,270.7707
108,270.7753
109,270.7714
110,270.7619
111,270.7654
112,270.7707
113,270.7731
114,270.7637
115,270.7652
116,270.7603
117,270.7679
118,270.7579
119,270.7582
120,270.7704
121,270.7596
122,270.7634
123,270.7589
124,270.7606
125,270.7550
126,270.7490
127,270.7533
128,270.7539
129,270.7589
130,270.7479
131,270.7441
132,270.7479
133,270.7519
134,270.7542
135,270.7476
136,270.7413
137,270.7503
138,270.7487
139,270.7434
140,270.7484
141,270.7454
142,270.7498
143,270.7422
144,270.7472
145,270.7513
146,270.7527
147,270.7371
148,270.7479
149,270.7432
150,270.7469
151,270.7359
152,270.7450
153,270.7407
154,270.7384
155,270.7227
156,270.7353
157,270.7391
158,270.7477
159,270.7414
160,270.7340
161,270.7326
162,270.7401
163,270.7392
164,270.7345
165,270.7297
166,270.7430
167,270.7308
168,270.7393
169,270.7328
170,270.7300
171,270.7271
172,270.7330
173,270.7408
174,270.7214
175,270.7249
176,270.7328
177,270.7243
178,270.7308
179,270.7303
180,270.7283
181,270.7253
182,270.7311
183,270.7266
184,270.7186
185,270.7180
186,270.7285
187,270.7322
188,270.7237
189,270.7255
190,270.7184
191,270.7312
192,270.7277
193,270.7171
194,270.7258
195,270.7243
196,270.7167
197,270.7231
198,270.7217
199,270.7265
200,270.7195
201,270.7169
202,270.7214
203,270.7149
204,270.7197
205,270.7219
206,270.7125
207,270.7150
208,270.7187
209,270.7166
210,270.7107
211,270.7216
212,270.7188
213,270.7149
214,270.7146
215,270.7211
216,270.7159
217,270.7168
218,270.7209
219,270.7142
220,270.7138
221,270.7107
222,270.7024
223,270.7174
224,270.7107
225,270.7044
226,270.7183
227,270.7135
228,270.7098
229,270.7103
230,270.7145
231,270.7019
232,270.7111
233,270.7096
234,270.7061
235,270.7183
236,270.7151
237,270.7064
238,270.6960
239,270.7076
240,270.7140
241,270.7164
242,270.7014
243,270.7031
244,270.7101
245,270.6976
246,270.7046
247,270.7013
248,270.7147
249,270.7028
250,270.7083
251,270.6980
252,270.6955
253,270.7005
254,270.7159
255,270.7014
256,270.6952
257,270.7030
258,270.6980
259,270.6985
260,270.7035
261,270.7077
262,270.6982
263,270.7007
264,270.6931
265,270.6948
266,270.6910
267,270.7005
268,270.6965
269,270.6942
270,270.7007
271,270.6961
272,270.6968
273,270.6932
274,270.6952
275,270.6922
276,270.7006
277,270.6964
278,270.6965
279,270.7015
280,270.6910
281,270.7037
282,270.7023
283,270.6883
284,270.7065
285,270.6960
286,270.6927
287,270.6944
288,270.6885
289,270.6941
290,270.7015
291,270.6880
292,270.6965
293,270.6907
294,270.6837
295,270.6923
296,270.6873
297,270.6897
298,270.6979
299,270.6907
300,270.6928
301,270.7024
302,270.6916
303,270.6883
304,270.7009
305,270.6863
306,270.6938
307,270.6977
308,270.6819
309,270.6911
310,270.6885
311,270.6837
312,270.6897
313,270.6895
314,270.7018
315,270.6921
316,270.6831
317,270.6819
318,270.6864
319,270.6893
320,270.6889
321,270.6871
322,270.6858
323,270.6877
324,270.6784
325,270.6815
326,270.6843
327,270.6887
328,270.6771
329,270.6815
330,270.6842
331,270.6752
332,270.6913
333,270.6880
334,270.6914
335,270.6906
336,270.6762
337,270.6839
338,270.6900
339,270.6878
340,270.6815
341,270.6886
342,270.6798
343,270.6853
344,270.6842
345,270.6842
346,270.6742
347,270.6848
348,270.6814
349,270.6794
350,270.6820
351,270.6870
352,270.6885
353,270.6761
354,270.6786
355,270.6831
356,270.6856
357,270.6809
358,270.6751
359,270.6761
360,270.6899
361,270.6828
362,270.6776
363,270.6780
364,270.6789
365,270.6726
366,270.6851
367,270.6814
368,270.6782
369,270.6758
370,270.6851
371,270.6765
372,270.6799
373,270.6738
374,270.6764
375,270.6751
376,270.6777
377,270.6668
378,270.6842
379,270.6715
380,270.6778
381,270.6753
382,270.6771
383,270.6820
384,270.6691
385,270.6808
386,270.6727
387,270.6714
388,270.6767
389,270.6782
390,270.6773
391,270.6719
392,270.6813
393,270.6655
394,270.6703
395,270.6758
396,270.6677
397,270.6750
398,270.6768
399,270.6763
400,270.6868
401,270.6742
402,270.6750
403,270.6766
404,270.6683
405,270.6745
406,270.6669
407,270.6676
408,270.6816
409,270.6738
410,270.6763
411,270.6687
412,270.6691
413,270.6772
414,270.6656
415,270.6727
416,270.6740
417,270.6659
418,270.6656
419,270.6731
420,270.6618
421,270.6834
422,270.6628
423,270.6615
424,270.6603
425,270.6673
426,270.6737
427,270.6599
428,270.6778
429,270.6746
430,270.6695
431,270.6669
432,270.6694
433,270.6743
434,270.6665
435,270.6689
436,270.6690
437,270.6725
438,270.6690
439,270.6634
440,270.6587
441,270.6739
442,270.6672
443,270.6596
444,270.6697
445,270.6744
446,270.6665
447,270.6711
448,270.6627
449,270.6624
450,270.6607
451,270.6668
452,270.6735
453,270.6623
454,270.6716
455,270.6595
456,270.6634
457,270.6649
458,270.6711
459,270.6595
460,270.6655
461,270.6595
462,270.6610
463,270.6626
464,270.6680
465,270.6643
466,270.6618
467,270.6580
468,270.6624
469,270.6669
470,270.6639
471,270.6625
472,270.6578
473,270.6684
474,270.6670
475,270.6618
476,270.6637
477,270.6619
478,270.6640
479,270.6603
480,270.6609
481,270.6596
482,270.6658
483,270.6585
484,270.6536
485,270.6600
486,270.6612
487,270.6612
488,270.6665
489,270.6633
490,270.6668
491,270.6603
492,270.6684
493,270.6692
494,270.6713
495,270.6490
496,270.6626
497,270.6551
498,270.6620
499,270.6583
500,270.6620
501,270.6640
502,270.6612
503,270.6589
504,270.6592
505,270.6598
506,270.6592
507,270.6576
508,270.6686
