epoch,loss
0,80.6103
1,68.5422
2,58.9833
3,50.9568
4,44.8121
5,40.0234
6,36.6979
7,34.0873
8,31.8977
9,30.2044
10,28.9786
11,27.7580
12,26.7609
13,25.8891
14,25.2427
15,24.6645
16,24.1427
17,23.6323
18,23.3067
19,23.0455
20,22.7946
21,22.6402
22,22.3877
23,22.4044
24,22.2944
25,22.2202
26,22.1214
27,22.1175
28,22.0271
29,21.9983
30,21.8903
31,21.8035
32,21.8085
33,21.7278
34,21.7204
35,21.7020
36,21.6097
37,21.5604
38,21.4917
39,21.4763
40,21.4170
41,21.3500
42,21.3250
43,21.2873
44,21.2658
45,21.2043
46,21.1771
47,21.0899
48,21.0889
49,21.0313
50,21.0174
51,20.9788
52,20.9527
53,20.9291
54,20.8962
55,20.8636
56,20.8564
57,20.8484
58,20.8214
59,20.8115
60,20.7845
61,20.7698
62,20.7462
63,20.7279
64,20.6663
65,20.6972
66,20.6693
67,20.6745
68,20.6426
69,20.6490
70,20.6368
71,20.6282
72,20.6569
73,20.6185
74,20.6123
75,20.6186
76,20.5692
77,20.5755
78,20.5936
79,20.5789
80,20.5747
81,20.5729
82,20.5619
83,20.5555
84,20.5457
85,20.5321
86,20.5311
87,20.5504
88,20.5345
89,20.5362
90,20.5277
91,20.5502
92,20.5034
93,20.5173
94,20.5122
95,20.4979
96,20.5120
97,20.5244
98,20.4963
99,20.5138
100,20.4793
101,20.4691
102,20.4775
103,20.4833
104,20.4692
105,20.4676
106,20.4590
107,20.4691
108,20.4432
109,20.4377
110,20.4353
111,20.4371
112,20.4499
113,20.4309
114,20.4211
115,20.4163
116,20.4345
117,20.4195
118,20.4222
119,20.4166
120,20.3793
121,20.4074
122,20.3956
123,20.4013
124,20.4001
125,20.4136
126,20.3967
127,20.3691
128,20.3823
129,20.3853
130,20.3803
131,20.3729
132,20.3783
133,20.3666
134,20.3648
135,20.3790
136,20.3849
137,20.3920
138,20.3721
139,20.3814
140,20.3465
141,20.3554
142,20.3530
143,20.3526
144,20.3441
145,20.3627
146,20.3574
147,20.3483
148,20.3456
149,20.3498
150,20.3393
151,20.3293
152,20.3351
153,20.3427
154,20.3517
155,20.3171
156,20.3234
157,20.3159
158,20.3201
159,20.3110
160,20.3317
161,20.3059
162,20.3236
163,20.3118
164,20.3123
165,20.3188
166,20.3083
167,20.2921
168,20.2988
169,20.2968
170,20.3165
171,20.3231
172,20.3147
173,20.3048
174,20.2935
175,20.2876
176,20.3145
177,20.2911
178,20.2967
179,20.2788
180,20.2999
181,20.2930
182,20.2837
183,20.2879
184,20.2755
185,20.2877
186,20.2832
187,20.2748
188,20.2738
189,20.2881
190,20.2657
191,20.2539
192,20.2773
193,20.2782
194,20.2486
195,20.2536
196,20.2666
197,20.2761
198,20.2629
199,20.2641
200,20.2462
201,20.2583
202,20.2723
203,20.2639
204,20.2440
205,20.2569
206,20.2560
207,20.2583
208,20.2646
209,20.2762
210,20.2521
211,20.2590
212,20.2505
213,20.2531
214,20.2565
215,20.2324
216,20.2636
217,20.2438
218,20.2546
219,20.2286
220,20.2343
221,20.2093
222,20.2365
223,20.2380
224,20.2315
225,20.2230
226,20.2582
227,20.2198
228,20.2301
229,20.2150
230,20.2361
231,20.2316
232,20.2247
233,20.2155
234,20.2273
235,20.2407
236,20.2141
237,20.2040
238,20.2144
239,20.2338
240,20.2378
241,20.2222
242,20.2225
243,20.2155
244,20.2268
245,20.2302
246,20.2162
247,20.2042
248,20.2137
249,20.2153
250,20.2258
251,20.1934
252,20.1918
253,20.2067
254,20.2076
255,20.2109
256,20.2179
257,20.1983
258,20.1895
259,20.2012
260,20.2151
261,20.2132
262,20.1885
263,20.2199
264,20.1961
265,20.1986
266,20.1975
267,20.1952
268,20.2104
269,20.2108
270,20.1951
271,20.1917
272,20.1909
273,20.2052
274,20.1871
275,20.1689
276,20.2052
277,20.1712
278,20.1895
279,20.1877
280,20.1729
281,20.1818
282,20.1755
283,20.1748
284,20.1853
285,20.1744
286,20.1853
287,20.1737
288,20.1760
289,20.1854
290,20.1719
291,20.2061
292,20.1638
293,20.1725
