epoch,loss
0,116.3699
1,97.4530
2,82.4902
3,70.5812
4,60.5137
5,52.1448
6,45.2993
7,39.7412
8,35.4863
9,32.3919
10,29.9595
11,28.1863
12,27.2140
13,26.1456
14,25.6263
15,25.1821
16,24.8167
17,24.6500
18,24.4677
19,24.4415
20,24.2926
21,24.2992
22,24.2336
23,24.1783
24,24.0931
25,24.1191
26,24.0224
27,24.0261
28,23.9894
29,23.9283
30,23.9061
31,23.8887
32,23.9593
33,23.9198
34,23.8615
35,23.8296
36,23.8299
37,23.7989
38,23.7673
39,23.7550
40,23.7625
41,23.7235
42,23.6850
43,23.6503
44,23.7512
45,23.6555
46,23.6317
47,23.5991
48,23.6116
49,23.6755
50,23.5955
51,23.7017
52,23.5661
53,23.6386
54,23.5271
55,23.5110
56,23.5873
57,23.4826
58,23.4768
59,23.5190
60,23.4591
61,23.4308
62,23.4608
63,23.4506
64,23.4623
65,23.4557
66,23.3952
67,23.3813
68,23.4230
69,23.4442
70,23.3824
71,23.4131
72,23.4902
73,23.3550
74,23.3691
75,23.3455
76,23.2716
77,23.3726
78,23.3233
79,23.3037
80,23.3066
81,23.2762
82,23.2283
83,23.2014
84,23.2410
85,23.2332
86,23.2381
87,23.2256
88,23.2124
89,23.2593
90,23.1695
91,23.2201
92,23.1798
93,23.1406
94,23.2169
95,23.1530
96,23.1193
97,23.1578
98,23.1016
99,23.0609
100,22.9817
101,23.0615
102,23.0135
103,23.0203
104,23.0688
105,23.0710
106,23.0079
107,23.0236
108,22.9708
109,22.9750
110,22.9429
111,22.9904
112,22.9105
113,22.9866
114,22.9288
115,22.9289
116,22.9512
117,22.9660
118,22.9723
119,22.9105
120,22.9229
121,22.9681
122,22.9166
123,22.8528
124,22.9283
125,22.8655
126,22.9375
127,22.8593
128,22.8178
129,22.8925
130,22.8362
131,22.8322
132,22.8396
133,22.7741
134,22.8453
135,22.8104
136,22.7954
137,22.8056
138,22.8239
139,22.7255
140,22.7333
141,22.7344
142,22.8011
143,22.7658
144,22.7895
145,22.7353
146,22.7761
147,22.7576
148,22.7067
149,22.8038
150,22.7451
151,22.7176
152,22.6649
153,22.6992
154,22.7266
155,22.6806
156,22.7500
157,22.6524
158,22.7234
159,22.7042
160,22.7347
161,22.6964
162,22.6933
163,22.6658
164,22.6910
165,22.6485
166,22.6950
167,22.6501
168,22.6259
169,22.6542
170,22.6176
171,22.6285
172,22.6048
173,22.6848
174,22.6134
175,22.6657
176,22.5952
177,22.6207
178,22.5922
179,22.5586
180,22.6436
181,22.6412
182,22.6167
183,22.6087
184,22.6214
185,22.6300
186,22.5710
187,22.6022
188,22.6339
189,22.5788
190,22.5449
191,22.5650
192,22.5800
193,22.5618
194,22.6557
195,22.6214
196,22.5639
197,22.6027
198,22.6017
199,22.5121
200,22.5223
201,22.5691
202,22.5524
203,22.5829
204,22.5136
205,22.5661
206,22.5165
207,22.5347
208,22.5188
209,22.5492
210,22.5120
211,22.5754
212,22.6072
213,22.5749
214,22.5569
215,22.5260
216,22.5404
217,22.4862
218,22.5289
219,22.4076
220,22.5299
221,22.5452
222,22.4759
223,22.5655
224,22.5839
225,22.5239
226,22.5315
227,22.5262
228,22.4369
229,22.4825
230,22.5059
231,22.4947
232,22.4710
233,22.5259
234,22.4840
235,22.5245
236,22.4597
237,22.4913
238,22.4953
239,22.4613
240,22.5578
241,22.4047
242,22.3684
243,22.4810
244,22.5323
245,22.4768
246,22.4475
247,22.4808
248,22.3786
249,22.4197
250,22.5024
251,22.4576
252,22.4128
253,22.4938
254,22.4865
255,22.4330
256,22.4361
257,22.4572
258,22.4350
259,22.4202
260,22.4485
261,22.4705
262,22.4305
263,22.4344
264,22.4603
265,22.3571
266,22.4303
267,22.4187
268,22.4458
269,22.4800
270,22.4793
271,22.4070
272,22.4498
273,22.4606
274,22.4888
275,22.3956
276,22.4479
277,22.3722
278,22.4435
279,22.4106
280,22.4260
281,22.3971
282,22.4157
283,22.4770
284,22.4412
285,22.3263
286,22.3644
287,22.4349
288,22.3954
289,22.4397
290,22.3940
291,22.3914
292,22.3719
293,22.4935
294,22.4071
295,22.4822
296,22.3549
297,22.3902
298,22.3817
299,22.4095
300,22.4709
301,22.4376
302,22.4229
303,22.4302
304,22.4452
305,22.3892
306,22.4267
307,22.3811
308,22.4037
309,22.4083
310,22.3812
311,22.4090
312,22.4153
313,22.4841
314,22.3683
315,22.4238
316,22.4247
317,22.3324
318,22.4114
319,22.4557
320,22.4316
321,22.3904
322,22.4351
323,22.3808
324,22.3841
325,22.4298
326,22.3717
327,22.3627
328,22.3238
329,22.4303
330,22.4112
331,22.3416
332,22.3725
333,22.3633
334,22.4489
335,22.3842
336,22.4552
337,22.3796
338,22.4061
339,22.3852
340,22.4115
341,22.3995
342,22.4142
343,22.4023
344,22.3700
345,22.3394
346,22.3542
347,22.3569
348,22.4050
349,22.4729
350,22.4017
351,22.3159
352,22.3724
353,22.3566
354,22.3965
355,22.3715
356,22.4647
357,22.3976
358,22.3581
359,22.3850
360,22.3433
361,22.3414
362,22.3238
363,22.3909
364,22.3619
365,22.3501
366,22.4034
367,22.3645
368,22.4327
369,22.3408
370,22.4252
371,22.4326
372,22.3285
373,22.4150
374,22.3721
375,22.4195
376,22.3561
377,22.4096
378,22.4131
379,22.3996
380,22.3136
381,22.4144
382,22.3428
383,22.3716
384,22.4383
385,22.4084
386,22.3368
387,22.3727
388,22.3618
389,22.3245
390,22.3771
391,22.3681
392,22.3550
393,22.3551
394,22.4069
395,22.3345
396,22.3530
397,22.2962
398,22.3746
399,22.3886
400,22.4230
401,22.3433
402,22.3981
403,22.3586
404,22.3413
405,22.3466
406,22.3648
407,22.3069
408,22.4042
409,22.3738
410,22.4413
411,22.4000
412,22.3364
413,22.3429
414,22.3694
415,22.3818
416,22.3498
417,22.3359
418,22.3749
419,22.3826
420,22.3508
421,22.3360
422,22.3588
423,22.2529
424,22.3213
425,22.3010
426,22.3113
427,22.3378
428,22.3767
429,22.3751
430,22.3001
431,22.3569
432,22.4452
433,22.4534
434,22.3736
435,22.4682
436,22.2945
437,22.3464
438,22.3364
439,22.3604
440,22.3793
441,22.3366
442,22.3336
443,22.4134
444,22.4004
445,22.3375
446,22.3870
447,22.3371
448,22.3975
449,22.3837
450,22.3890
451,22.3446
452,22.3437
453,22.3672
454,22.3186
455,22.3799
456,22.3484
457,22.3658
458,22.4188
459,22.3700
460,22.3416
461,22.3512
462,22.3444
463,22.3400
464,22.3481
465,22.3703
466,22.3402
467,22.3820
468,22.3824
469,22.3287
470,22.4029
471,22.3453
472,22.3392
473,22.3459
474,22.3831
475,22.3432
476,22.3964
477,22.2994
478,22.3285
479,22.3629
480,22.3750
481,22.2750
482,22.3573
483,22.3618
484,22.2980
485,22.3584
486,22.3141
487,22.3209
488,22.3256
489,22.3586
490,22.3354
491,22.3709
492,22.3641
493,22.3448
494,22.3244
495,22.3363
496,22.3824
497,22.3410
498,22.3225
499,22.3344
500,22.3105
501,22.2813
502,22.3308
503,22.3240
504,22.3110
505,22.2944
506,22.3147
507,22.3588
508,22.2890
509,22.3455
510,22.3454
511,22.3239
512,22.3395
513,22.3572
514,22.3001
515,22.3967
516,22.3939
517,22.4160
518,22.3410
519,22.3569
520,22.3592
521,22.3875
522,22.3506
523,22.3770
524,22.3753
525,22.3013
526,22.3143
527,22.3225
528,22.3966
529,22.4032
530,22.3130
531,22.3413
532,22.3020
533,22.3592
534,22.3901
535,22.3362
536,22.3094
537,22.3554
538,22.3152
539,22.3287
540,22.3541
541,22.3445
542,22.3679
543,22.3174
544,22.3738
545,22.3355
546,22.3492
547,22.3494
548,22.3517
549,22.3596
550,22.3378
551,22.3123
552,22.3622
553,22.4249
554,22.3601
555,22.3796
556,22.3190
557,22.3739
558,22.3787
559,22.3069
560,22.4013
561,22.3389
562,22.2772
563,22.3299
564,22.3953
565,22.3252
566,22.3661
567,22.3603
568,22.3706
569,22.3884
570,22.3174
571,22.3326
572,22.3402
573,22.3051
574,22.3602
575,22.2916
576,22.3693
577,22.3461
578,22.2752
579,22.3342
580,22.3821
581,22.3388
582,22.3816
583,22.3463
584,22.3488
585,22.3349
586,22.2756
587,22.3261
588,22.3344
589,22.3078
590,22.2776
591,22.3142
592,22.4053
593,22.3198
594,22.3659
595,22.3592
596,22.3037
597,22.3175
598,22.3051
599,22.3491
600,22.3555
601,22.3287
602,22.3434
603,22.3828
604,22.3270
605,22.3242
606,22.3186
607,22.3280
608,22.3430
609,22.2577
610,22.3390
611,22.2990
612,22.3097
613,22.2849
614,22.3440
615,22.3262
616,22.3582
617,22.4220
618,22.3621
619,22.2926
620,22.3033
621,22.3331
622,22.3326
623,22.2908
624,22.3633
625,22.3684
626,22.2755
627,22.3331
628,22.3223
629,22.3525
630,22.3085
631,22.3277
632,22.3163
633,22.3741
634,22.3228
635,22.3683
636,22.3087
637,22.2925
638,22.3565
639,22.2814
640,22.3116
641,22.4070
642,22.2823
643,22.3311
644,22.3428
645,22.3337
646,22.3097
647,22.3256
648,22.3775
649,22.3592
650,22.3082
651,22.3091
652,22.3816
653,22.3250
654,22.3236
655,22.3648
656,22.3720
657,22.2583
658,22.3429
659,22.3686
660,22.3523
661,22.3192
662,22.3118
663,22.2949
664,22.3446
665,22.3363
666,22.3441
667,22.3634
668,22.3233
669,22.3858
670,22.3338
671,22.3288
672,22.2928
673,22.3401
674,22.2590
675,22.4374
676,22.3268
677,22.2491
678,22.3185
679,22.3089
680,22.3337
681,22.2776
682,22.2981
683,22.3821
684,22.3317
685,22.3345
686,22.3693
687,22.3126
688,22.3631
689,22.3709
690,22.3830
691,22.2665
692,22.2827
693,22.3377
694,22.3006
695,22.3769
696,22.3382
697,22.3473
698,22.3467
699,22.3126
