"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2.43285215780972,0.999810364302148,-1.91174684907144,4.88010818492468,-2.62609394642576,0.863226538337324,-3.49388491641113,0.704436633337387,-0.356216334856506,2.37920439458175
2.88463154684958,1.15415144346788,1.59369963138265,3.99582417964694,1.99040392618845,3.383967338202,2.8851929982428,4.17194267475744,2.70573427899837,3.17790252189452
0.192174714544732,3.40670361101966,0.120284967362939,3.19688357639583,0.370127018198915,3.97454563884831,-0.744238120118448,0.754554091487413,1.08125985955879,2.33850033841117
-0.969217935046878,1.13325760666448,1.00587911629837,-1.12651362471783,0.511639693478296,3.08738019589885,2.34672027400558,1.79639559907241,-1.58158845729553,-2.0774320419283
3.73969897968757,4.12811652995543,6.06863086186093,2.93139144626381,0.299382754000103,1.8806080650768,4.61787181936883,1.6626131412139,4.56650356234889,3.35994801620191
1.48519260813513,-2.07975369957965,1.43111968804194,2.27444749291322,3.06981262447744,-1.84746040856172,1.08325399394371,-0.320043468939878,3.04098980107384,-0.156773701476521
3.00226637371459,1.42697321994653,-0.403198190316387,-0.992098215182012,3.44173203985486,1.36338790000459,3.50746513740989,4.9283910872233,0.835925414110428,0.808224533072167
2.80365079732532,-0.590457021796982,-0.0926625803195374,-2.24960709923176,-2.22428521498144,-0.855729685576068,-1.28267053007924,0.806330718120872,-0.918205459549164,3.37429996818839
3.28224190799217,1.64550330758881,1.67905604653357,2.46850415563382,0.483159437524431,0.948204508042227,2.28457304814442,0.122338340308506,3.60177418650813,3.93136683949996
0.599527675202787,0.96937258346519,3.67629913660804,2.09842042435954,-0.479504170168243,4.90231389994207,3.19715545905372,-1.41169705280465,3.85871714705476,0.680940296073068
-2.70594255899922,-0.105194487615825,1.38216603953728,-0.198001290789756,-1.98791909227365,1.03179893523638,-1.24811421561618,-0.0896836013259887,3.68269713193098,1.19149635334056
1.14433368397835,3.14311834334759,4.0697466467818,5.40896491205191,2.3659657053327,6.4342843223032,4.98750617235281,4.71413959711659,3.73400256344121,6.96238878221189
0.283448281343095,1.93831968694873,0.373177057670635,0.559972142769414,-1.20406560911285,-0.669917186160547,0.837174292387874,3.03710942559185,1.00200182259914,0.505838958107624
0.325988530874523,0.0539775839631227,1.09192673923072,0.107128011428994,0.338581334375713,-0.502042146780536,-1.91949446148383,5.2439793961694,0.253170675399549,1.63604788654788
-1.74073486028456,3.1386368779413,1.52667547249146,-1.18287856884168,0.62560289377278,1.7739983385633,-0.711641375379866,-1.61682421178419,0.224466593369025,1.67559877813969
2.10878723350844,1.41364491343831,1.25864219053501,1.36751416153569,6.29868309884286,4.04127721219837,-0.392703343640214,5.32802766121642,2.60231017121207,2.18371183692188
-1.06809546662486,-1.49979250946471,-4.39734766023112,-1.91526819202899,1.2883111335772,0.99181940672085,-0.864948881606,0.925449101535456,0.551963693857319,-0.583020485550214
2.32319786702192,1.31856756571741,-0.680668771902075,0.90025963885611,2.02019038753414,2.46452891231504,-3.29528817754718,3.75974134588882,2.22797419147427,2.22141202590662
-1.11849945664169,2.3024440019169,0.565348900159169,-0.448679773744043,-2.03483802647043,0.00133790007710122,0.148617934702157,1.03151651593153,4.15367924420135,5.68437630543113
2.67581277626837,3.65968448762059,3.70365602135122,1.35993379249804,4.14836044478166,3.18736922391636,2.12706514378819,1.72693620728755,-0.156001499969326,-2.34029783257344
-1.4574339759603,-2.05144187681049,-5.10670299529168,-2.20216077216363,1.90977155436698,2.24637588986443,-0.524634195928038,-2.20704875767472,0.597857522970737,2.2286498797156
1.55871814117007,0.906364110438464,1.38580535915944,-0.58087165908951,4.0651685066784,0.673351995833596,0.429834317061488,2.71397466491744,4.79900339936169,4.27472211702784
0.214443521316404,4.02541595828914,3.6547355776782,1.01641017289432,2.3038447739749,0.921373819909138,3.00605720194027,3.44489077761046,1.61179222811882,2.07213212595953
-1.48235368496875,0.9245748996241,1.84285679808568,0.239743509592285,-0.732949047779215,2.73247004322297,2.92176113210934,2.84509349701095,2.45838844506669,1.60270254412487
-0.70045487340922,0.402261380365719,3.02278961243293,1.34158586586276,-0.0200422055501772,-1.98428320692371,1.72342713943209,0.355928457358184,2.71065070796272,0.385635808301013
1.44737993009444,0.0511438167657945,1.45655986143055,3.57718994354204,4.35023338858653,-0.84428004292889,0.0283470474030439,1.98062840221233,0.471834920655178,3.39713533681886
3.23812757122961,5.04779468265635,4.85661596336774,4.62171201918075,1.73118912208273,3.21154000528858,1.68793807283258,2.30531398602092,1.83257697607966,2.8761306173947
2.65261877136631,2.70450376100865,5.52632040560388,4.12741925547537,4.21862696895892,2.40187351012361,3.13860678229316,2.93381305568437,4.56693095415066,4.57179484645511
3.51335460269093,2.85903984937394,3.43103981679788,2.23661817422305,1.78606400216551,-2.15078678570571,4.6377746581133,2.07630041479781,0.626606081247665,2.24901751465747
3.32089274597359,0.0120048823285228,3.68862985703838,3.57139484379653,1.64328544993834,2.70071769755965,2.65463551703758,1.50445445326643,2.59718858171527,0.0204311912884512
0.071270448689376,1.70637270660769,-3.51904439542571,2.70423576513405,-1.33013266057044,2.99752878674304,-0.996215571946042,2.98981752896763,-2.7152666580507,0.207791258643333
3.17562581408145,1.02634257001806,-0.410328453763876,2.5772095312522,0.397838780377304,-1.48119606442693,3.64572587198317,4.27268969275563,4.93339658101368,2.00462461627252
-0.739114585905746,1.32529286203256,-0.259126213964063,0.187305464965723,4.09949725208728,3.58235495985007,2.90233806698887,-2.36510406307384,0.927919716106137,2.283999028193
0.587989386254594,2.65797597266937,2.324486519227,0.0805363209615343,2.52388246030098,-0.452358509501568,0.454566193761106,1.56309735338128,3.13527111613504,1.38328721967235
4.21156243305372,0.869138510048229,-1.05558630359503,1.52730971836157,2.81274173571201,1.55401604415192,1.24883390591432,2.07842473173341,0.739497717848427,2.72220812035447
-0.546097837493046,1.11212689539516,2.54626549207024,-1.86154269627976,-1.17049709614515,2.06223649459971,1.81204861936258,2.71028480457161,4.26529844245673,3.02397121489172
2.51650333605301,0.597582858387105,0.737238954191185,2.41806706486872,-1.28949718023314,1.85504159775114,-0.0873481119457624,0.494819168352908,-0.916326351231949,-2.12276119705841
-2.63484147815734,1.29136507471304,2.73817378384722,1.81620311292837,2.13976712397163,2.68123846689186,1.31202852148771,3.24116642059712,2.2863371094453,2.81456879194797
2.04721833666894,3.09247045098501,1.76159254762345,2.61492964774199,5.01754347197525,3.75770985260626,5.10251995112716,1.51465084667937,1.99469057777541,2.34282138068309
1.31079364225644,-2.22300959074502,-0.0808419649013066,-1.21602477109283,-1.03647262550495,1.31422697780972,-0.555375340398823,0.247795717954722,1.366902899691,3.04948760237716
0.442209957213915,2.69005490627088,1.01791944375332,1.47271317461443,0.0313074811850992,0.886126274432768,-0.994160636085495,1.94485171858458,0.086797324400367,-0.426671088652598
6.01533671504101,-0.417254937677763,-1.06031401123822,0.366936112562481,-2.24810615409918,1.83858107878566,2.27928744208874,0.927919441971104,0.0215583831425752,2.934687560795
-0.883154465444801,-1.14936480462228,-1.05106898289715,2.72620772119335,-0.444508474210768,0.866532316986614,-1.35588170312737,-0.289675322563954,-3.13296605160201,-1.50442950525008
1.02383777383294,-1.02974405942787,3.35483939320617,0.257379927591301,2.85022546470797,0.993760626197227,0.129358265760548,1.18387858799308,3.14375219556166,2.26358666905502
2.20675067051694,-0.738746757562075,2.77147033378151,0.596072274698229,1.3689558033974,-1.20780710140583,2.87386368737742,-0.747507091832686,2.60577835421045,2.42312218780428
2.25708354761146,0.908377653192844,1.92042295010277,2.73840323093781,-0.384680573001289,0.181261638482046,1.39329182181902,0.960842535641723,0.192411532571286,2.69459119891722
2.5018368092897,3.21549239066124,2.82779327108303,4.39394066015384,-1.82895290817682,-0.139369948508927,0.482351207666968,0.883988077920468,-0.839757136854535,2.59886061049483
-0.496820370609211,7.67417876372324,4.98003292509725,3.87006999354075,1.85549122460333,4.69485938446102,2.34948891758866,6.22941084248182,5.04724748161621,1.29463630891821
2.68543932839113,1.96595132248516,0.78160536053921,1.06658472607342,-1.69594140100179,2.8233116302166,-0.839190955209425,2.73616853423784,0.842365129952157,2.04325294457147
4.49122860504937,4.6662552534093,3.37309254274468,-0.372529586557523,4.87122906527497,3.05811765324929,4.55353746116127,3.80319172590863,3.20909237516514,2.09567847921168
0.859795381888956,-1.46075676001943,-0.691788711155131,3.84810248858718,2.90073264884209,3.18491351075899,0.923556329578737,-0.539974738846345,3.7677112344835,-1.14140245943417
