epoch,loss
0,33.9963
1,26.4642
2,23.4451
3,22.4344
4,21.9939
5,21.7423
6,21.5482
7,21.3590
8,21.2540
9,21.2084
10,21.2064
11,21.1827
12,21.1824
13,21.1637
14,21.1550
15,21.1353
16,21.1232
17,21.1119
18,21.0929
19,21.0541
20,21.0396
21,21.0081
22,21.0001
23,20.9807
24,20.9831
25,20.9735
26,20.9749
27,20.9600
28,20.9596
29,20.9650
30,20.9654
31,20.9624
32,20.9595
33,20.9535
34,20.9455
35,20.9499
36,20.9508
37,20.9477
38,20.9499
39,20.9441
40,20.9552
41,20.9555
42,20.9484
43,20.9464
44,20.9480
45,20.9398
46,20.9429
47,20.9423
48,20.9425
49,20.9420
50,20.9400
51,20.9432
52,20.9439
53,20.9330
54,20.9415
55,20.9350
56,20.9304
57,20.9339
58,20.9338
59,20.9338
60,20.9316
61,20.9282
62,20.9258
63,20.9256
64,20.9300
65,20.9292
66,20.9259
67,20.9291
68,20.9285
69,20.9270
70,20.9246
71,20.9292
72,20.9277
73,20.9270
74,20.9268
75,20.9245
76,20.9207
77,20.9263
78,20.9259
79,20.9239
80,20.9191
81,20.9241
82,20.9188
83,20.9191
84,20.9174
85,20.9211
86,20.9166
87,20.9214
88,20.9115
89,20.9180
90,20.9164
91,20.9149
92,20.9133
93,20.9206
94,20.9140
95,20.9128
96,20.9122
97,20.9176
98,20.9115
99,20.9138
100,20.9133
101,20.9106
102,20.9112
103,20.9092
104,20.9040
105,20.9075
106,20.9119
107,20.9047
108,20.9036
109,20.9158
110,20.9045
111,20.9064
112,20.9078
113,20.9063
114,20.9055
115,20.9046
116,20.9023
117,20.9024
118,20.9048
119,20.9024
120,20.9025
121,20.9077
122,20.8982
123,20.9069
124,20.9064
125,20.8990
126,20.9030
127,20.9041
128,20.9003
129,20.8988
130,20.9026
131,20.8983
132,20.8968
133,20.8936
134,20.8937
135,20.8994
136,20.8966
137,20.9003
138,20.8987
139,20.8995
140,20.8968
141,20.8954
142,20.8973
143,20.8972
144,20.8987
145,20.8922
146,20.8962
147,20.8959
148,20.8936
149,20.8940
150,20.8958
151,20.8963
152,20.8971
153,20.8947
154,20.8935
155,20.8883
156,20.8919
157,20.8955
158,20.8898
159,20.8905
160,20.8931
161,20.8894
162,20.8956
163,20.8909
164,20.8972
165,20.8893
166,20.8908
167,20.8940
168,20.8908
169,20.8874
170,20.8895
171,20.8842
172,20.8895
173,20.8906
174,20.8893
175,20.8892
176,20.8865
177,20.8912
178,20.8838
179,20.8868
180,20.8866
181,20.8875
182,20.8909
183,20.8861
184,20.8878
185,20.8846
186,20.8841
187,20.8883
188,20.8883
189,20.8833
190,20.8845
191,20.8895
192,20.8866
193,20.8827
194,20.8847
195,20.8831
196,20.8848
197,20.8875
198,20.8817
199,20.8799
200,20.8846
201,20.8845
202,20.8839
203,20.8796
204,20.8789
205,20.8848
206,20.8829
207,20.8804
208,20.8840
209,20.8821
210,20.8797
211,20.8765
212,20.8828
213,20.8811
214,20.8827
215,20.8828
216,20.8793
217,20.8817
218,20.8824
219,20.8800
220,20.8788
221,20.8813
222,20.8817
223,20.8800
224,20.8784
225,20.8772
226,20.8836
227,20.8811
228,20.8775
229,20.8809
230,20.8761
231,20.8788
232,20.8785
233,20.8807
234,20.8775
235,20.8803
236,20.8770
237,20.8755
238,20.8771
239,20.8784
240,20.8763
241,20.8801
242,20.8787
243,20.8758
244,20.8716
245,20.8792
246,20.8763
247,20.8771
248,20.8765
249,20.8795
250,20.8733
251,20.8793
252,20.8791
253,20.8799
254,20.8741
255,20.8735
256,20.8795
257,20.8716
258,20.8765
259,20.8713
260,20.8787
261,20.8739
262,20.8740
263,20.8766
264,20.8771
265,20.8689
266,20.8728
267,20.8783
268,20.8741
269,20.8713
270,20.8729
271,20.8745
272,20.8779
273,20.8686
274,20.8747
275,20.8753
276,20.8735
277,20.8751
278,20.8716
279,20.8710
280,20.8782
281,20.8727
282,20.8737
283,20.8698
284,20.8736
285,20.8687
286,20.8690
287,20.8694
288,20.8732
289,20.8716
290,20.8709
291,20.8708
292,20.8703
293,20.8657
294,20.8737
295,20.8696
296,20.8701
297,20.8722
298,20.8723
299,20.8702
300,20.8713
301,20.8724
302,20.8735
303,20.8688
304,20.8694
305,20.8695
306,20.8704
307,20.8672
308,20.8714
309,20.8724
310,20.8729
311,20.8710
312,20.8694
313,20.8690
314,20.8680
315,20.8715
316,20.8692
317,20.8719
318,20.8678
319,20.8650
320,20.8643
321,20.8699
322,20.8699
323,20.8695
324,20.8669
325,20.8680
326,20.8679
327,20.8681
328,20.8675
329,20.8656
330,20.8692
331,20.8701
332,20.8659
333,20.8645
334,20.8704
335,20.8694
336,20.8695
337,20.8665
338,20.8693
339,20.8676
340,20.8678
341,20.8684
342,20.8665
343,20.8684
344,20.8682
345,20.8676
346,20.8707
347,20.8679
348,20.8683
349,20.8638
350,20.8643
351,20.8679
352,20.8675
353,20.8656
354,20.8632
355,20.8646
356,20.8679
357,20.8655
358,20.8688
359,20.8628
360,20.8641
361,20.8651
362,20.8621
363,20.8665
364,20.8683
365,20.8646
366,20.8643
367,20.8640
368,20.8624
369,20.8647
370,20.8644
371,20.8650
