epoch,loss
0,337.4140
1,314.3209
2,281.5669
3,259.3426
4,250.1982
5,247.3740
6,246.1957
7,245.3305
8,244.6578
9,243.9615
10,243.2776
11,242.6222
12,242.1475
13,241.6737
14,241.3759
15,241.1960
16,240.9167
17,240.6917
18,240.4894
19,240.3172
20,240.0201
21,239.7777
22,239.4401
23,239.3101
24,239.0607
25,238.9374
26,238.8162
27,238.6228
28,238.5515
29,238.4692
30,238.3651
31,238.3067
32,238.2411
33,238.1453
34,238.0503
35,238.0242
36,237.9768
37,237.9662
38,237.9250
39,237.8928
40,237.8752
41,237.8544
42,237.8417
43,237.8246
44,237.8081
45,237.7928
46,237.7736
47,237.7538
48,237.7673
49,237.7553
50,237.7216
51,237.6969
52,237.7036
53,237.6922
54,237.6991
55,237.6705
56,237.6602
57,237.6677
58,237.6432
59,237.6340
60,237.6457
61,237.6501
62,237.6334
63,237.6260
64,237.6259
65,237.6156
66,237.6112
67,237.5907
68,237.6093
69,237.6006
70,237.5740
71,237.5647
72,237.6015
73,237.5813
74,237.5823
75,237.5798
76,237.5667
77,237.5591
78,237.5506
79,237.5409
80,237.5490
81,237.5469
82,237.5374
83,237.5367
84,237.5302
85,237.5287
86,237.5307
87,237.5241
88,237.5293
89,237.5039
90,237.5028
91,237.5005
92,237.4916
93,237.5189
94,237.4907
95,237.4905
96,237.4776
97,237.4878
98,237.4843
99,237.4756
100,237.4748
101,237.4652
102,237.4551
103,237.4543
104,237.4764
105,237.4514
106,237.4594
107,237.4718
108,237.4516
109,237.4422
110,237.4576
111,237.4466
112,237.4412
113,237.4274
114,237.4071
115,237.4218
116,237.4185
117,237.4179
118,237.4066
119,237.4133
120,237.4037
121,237.4152
122,237.4015
123,237.4019
124,237.3948
125,237.3974
126,237.3987
127,237.3920
128,237.3957
129,237.3919
130,237.3789
131,237.3769
132,237.3784
133,237.3761
134,237.3707
135,237.3776
136,237.3778
137,237.3556
138,237.3591
139,237.3687
140,237.3571
141,237.3557
142,237.3528
143,237.3503
144,237.3455
145,237.3484
146,237.3474
147,237.3444
148,237.3428
149,237.3226
150,237.3369
151,237.3354
152,237.3144
153,237.3363
154,237.3270
155,237.3145
156,237.3166
157,237.3127
158,237.3160
159,237.3228
160,237.3172
161,237.3168
162,237.3120
163,237.3049
164,237.3074
165,237.3028
166,237.3010
167,237.2987
168,237.3034
169,237.3081
170,237.2900
171,237.2953
172,237.2813
173,237.2757
174,237.2756
175,237.2919
176,237.2770
177,237.2834
178,237.2711
179,237.2715
180,237.2793
181,237.2723
182,237.2697
183,237.2748
184,237.2570
185,237.2588
186,237.2754
187,237.2632
188,237.2672
189,237.2461
190,237.2555
191,237.2572
192,237.2563
193,237.2550
194,237.2464
195,237.2438
196,237.2383
197,237.2474
198,237.2417
199,237.2369
200,237.2321
201,237.2332
202,237.2353
203,237.2278
204,237.2300
205,237.2203
206,237.2244
207,237.2160
208,237.2140
209,237.2237
210,237.2165
211,237.2075
212,237.2061
213,237.2094
214,237.2083
215,237.2032
216,237.2059
217,237.2041
218,237.2033
219,237.1972
220,237.2034
221,237.1978
222,237.1940
223,237.1971
224,237.1942
225,237.1935
226,237.1894
227,237.1821
228,237.1799
229,237.1758
230,237.1937
231,237.1802
232,237.1814
233,237.1806
234,237.1882
235,237.1817
236,237.1806
237,237.1775
238,237.1706
239,237.1684
240,237.1697
241,237.1661
242,237.1749
243,237.1623
244,237.1595
245,237.1477
246,237.1565
247,237.1682
248,237.1621
249,237.1470
250,237.1404
251,237.1515
252,237.1488
253,237.1573
254,237.1424
255,237.1481
256,237.1426
257,237.1500
258,237.1355
259,237.1442
260,237.1473
261,237.1347
262,237.1391
263,237.1408
264,237.1286
265,237.1288
266,237.1240
267,237.1313
268,237.1325
269,237.1259
270,237.1235
271,237.1202
272,237.1248
273,237.1191
274,237.1227
275,237.1281
276,237.1099
277,237.1109
278,237.1079
279,237.1143
280,237.1102
281,237.1036
282,237.1106
283,237.1069
284,237.1099
285,237.1083
286,237.1007
287,237.0998
288,237.1039
289,237.1014
290,237.1018
291,237.0996
292,237.0965
293,237.0990
294,237.0998
295,237.0959
296,237.0948
297,237.0950
298,237.0975
299,237.0822
300,237.0877
301,237.0955
302,237.0830
303,237.0897
304,237.0808
305,237.0924
306,237.0870
307,237.0722
308,237.0772
309,237.0808
310,237.0800
311,237.0714
312,237.0731
313,237.0818
314,237.0777
315,237.0745
316,237.0808
317,237.0718
318,237.0654
319,237.0620
320,237.0767
321,237.0591
322,237.0549
323,237.0645
324,237.0734
325,237.0617
326,237.0691
327,237.0589
328,237.0621
329,237.0589
330,237.0602
331,237.0552
332,237.0529
333,237.0525
334,237.0561
335,237.0549
336,237.0453
337,237.0533
338,237.0537
339,237.0491
340,237.0473
341,237.0512
342,237.0496
343,237.0465
344,237.0474
345,237.0423
346,237.0472
347,237.0443
348,237.0489
349,237.0431
350,237.0433
351,237.0397
352,237.0525
353,237.0343
354,237.0354
355,237.0379
356,237.0385
357,237.0353
358,237.0354
359,237.0342
360,237.0321
361,237.0270
362,237.0395
363,237.0356
364,237.0299
365,237.0303
366,237.0279
367,237.0367
368,237.0247
369,237.0273
370,237.0304
371,237.0280
372,237.0211
373,237.0157
374,237.0242
375,237.0235
376,237.0215
377,237.0301
378,237.0254
379,237.0231
380,237.0277
381,237.0174
382,237.0197
383,237.0160
384,237.0221
385,237.0175
386,237.0040
387,237.0141
388,237.0218
389,237.0081
390,237.0092
391,237.0198
392,237.0183
393,237.0095
394,237.0111
395,237.0065
396,237.0097
397,237.0162
398,237.0015
399,237.0081
400,237.0080
401,237.0145
402,237.0010
403,237.0059
404,237.0105
405,237.0178
406,237.0097
407,237.0090
408,237.0097
409,237.0062
410,237.0041
411,237.0079
412,236.9988
413,237.0092
414,236.9982
415,237.0039
416,237.0066
417,236.9975
418,236.9944
419,236.9953
420,236.9965
421,237.0049
422,236.9902
423,236.9908
424,236.9931
425,236.9923
426,236.9913
427,236.9867
428,236.9936
429,236.9901
430,236.9898
431,236.9907
432,236.9953
433,236.9981
434,236.9891
435,236.9937
436,236.9912
437,236.9981
438,236.9844
439,236.9932
440,236.9824
441,236.9898
442,236.9894
443,236.9898
444,236.9788
445,236.9776
446,236.9816
447,236.9952
448,236.9869
449,236.9860
450,236.9872
451,236.9836
452,236.9759
453,236.9820
454,236.9811
455,236.9884
456,236.9786
457,236.9849
458,236.9785
459,236.9784
460,236.9841
461,236.9804
462,236.9739
463,236.9870
464,236.9773
465,236.9854
466,236.9836
467,236.9797
468,236.9760
469,236.9766
470,236.9774
471,236.9769
472,236.9726
473,236.9680
474,236.9827
475,236.9772
476,236.9690
477,236.9804
478,236.9766
479,236.9723
480,236.9743
481,236.9746
482,236.9728
483,236.9688
484,236.9677
485,236.9726
486,236.9743
487,236.9735
488,236.9710
489,236.9656
490,236.9691
491,236.9662
492,236.9675
493,236.9735
494,236.9767
495,236.9623
496,236.9690
497,236.9660
498,236.9716
499,236.9746
500,236.9621
501,236.9643
502,236.9686
503,236.9669
504,236.9631
505,236.9647
506,236.9595
507,236.9678
508,236.9673
509,236.9695
510,236.9583
511,236.9612
512,236.9559
513,236.9678
514,236.9610
515,236.9644
516,236.9649
517,236.9575
518,236.9621
519,236.9618
520,236.9632
521,236.9617
522,236.9614
523,236.9590
524,236.9603
525,236.9659
526,236.9612
527,236.9540
528,236.9526
529,236.9600
530,236.9605
531,236.9625
532,236.9648
533,236.9636
534,236.9628
535,236.9521
536,236.9604
537,236.9577
538,236.9604
539,236.9537
540,236.9571
541,236.9547
542,236.9565
543,236.9559
544,236.9559
545,236.9531
546,236.9538
547,236.9617
548,236.9552
549,236.9498
550,236.9535
551,236.9570
552,236.9585
553,236.9542
554,236.9496
555,236.9565
556,236.9602
557,236.9585
558,236.9497
559,236.9570
560,236.9529
561,236.9439
562,236.9443
563,236.9592
564,236.9531
565,236.9548
566,236.9573
567,236.9485
568,236.9497
569,236.9492
570,236.9469
571,236.9486
572,236.9529
573,236.9504
574,236.9462
575,236.9469
576,236.9480
577,236.9456
578,236.9531
579,236.9456
580,236.9573
581,236.9448
582,236.9557
583,236.9477
584,236.9457
585,236.9463
586,236.9484
587,236.9448
588,236.9407
589,236.9441
590,236.9425
591,236.9453
592,236.9494
593,236.9502
594,236.9420
595,236.9507
596,236.9370
597,236.9481
598,236.9404
599,236.9466
600,236.9512
601,236.9387
602,236.9476
603,236.9464
604,236.9415
605,236.9397
606,236.9487
607,236.9489
608,236.9392
609,236.9415
610,236.9478
611,236.9372
612,236.9406
613,236.9452
614,236.9400
615,236.9440
616,236.9316
617,236.9456
618,236.9380
619,236.9382
620,236.9397
621,236.9429
622,236.9435
623,236.9461
624,236.9474
625,236.9412
626,236.9449
627,236.9363
628,236.9385
629,236.9381
630,236.9379
631,236.9376
632,236.9452
633,236.9406
634,236.9479
635,236.9384
636,236.9377
637,236.9423
638,236.9334
639,236.9432
640,236.9434
641,236.9325
642,236.9351
643,236.9399
644,236.9400
645,236.9386
646,236.9354
647,236.9401
648,236.9426
649,236.9355
650,236.9399
651,236.9448
652,236.9350
653,236.9385
654,236.9369
655,236.9442
656,236.9371
657,236.9413
658,236.9371
659,236.9378
660,236.9366
